['0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11']['2:2:1', '0:2:0']
['0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10']['0:2:0', '2:-1:2']
['0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00']['2:-1:2', '2:0:0']
['0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18']['2:0:0', '2:-1:1']
['0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07']['2:-1:1', '1:-3:1']
['0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13']['1:-3:1', '2:-3:1']
['0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10']['2:-3:1', '0:-3:0']
['0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18']['0:-3:0', '0:0:0']
['0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04']['0:0:0', '0:0:0']
['0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01']['0:0:0', '0:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10']['0:0:0', '1:0:2']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07']['1:0:2', '1:1:2']
['0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06']['1:1:2', '1:-3:0']
['0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00']['1:-3:0', '1:2:1']
['0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00']['1:2:1', '1:2:1']
['0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:2:1', '1:-1:1']
['0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:-1:1', '1:2:1']
['0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:2:1', '2:-3:0']
['0.03:0.37:0.10', '0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:-3:0', '1:2:0']
['0.16:-0.03:0.32', '0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:2:0', '2:-3:2']
['0.11:-0.41:0.11', '0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:-3:2', '1:-1:2']
['0.25:-0.06:0.10', '0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:-1:2', '0:-3:1']
['0.28:-0.38:0.00', '0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['0:-3:1', '1:2:1']
['0.36:-0.01:0.18', '0.12:0.14:0.07', '0.06:-0.42:0.13', '0.14:0.14:0.10', '0.12:0.00:0.18', '0.33:0.12:0.04', '0.06:0.20:0.54', '0.13:0.31:0.04', '0.50:0.05:0.00', '0.05:0.38:0.11', '0.06:-0.11:0.20', '0.00:-0.68:0.00', '0.11:0.19:0.06', '0.00:0.41:0.00', '0.13:-0.15:0.29', '0.28:0.03:0.01', '0.44:-0.04:0.10', '0.10:-0.48:0.07', '0.23:-0.16:0.06', '0.00:-0.23:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:2:1', '1:-3:2']
