['0.0038:-0.0001:0.0017', '0.001:0.0008:0.0022', '0.0004:-0.0016:0.0029', '0.0046:-0.0017:0.0014', '0.0005:-0.0036:0.0011', '0.001:0.0046:0.0003', '0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025']['2:-3:2', '2:-2:1']
['0.001:0.0008:0.0022', '0.0004:-0.0016:0.0029', '0.0046:-0.0017:0.0014', '0.0005:-0.0036:0.0011', '0.001:0.0046:0.0003', '0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001']['2:-2:1', '2:1:2']
['0.0004:-0.0016:0.0029', '0.0046:-0.0017:0.0014', '0.0005:-0.0036:0.0011', '0.001:0.0046:0.0003', '0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024']['2:1:2', '1:3:2']
['0.0046:-0.0017:0.0014', '0.0005:-0.0036:0.0011', '0.001:0.0046:0.0003', '0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043']['1:3:2', '2:3:1']
['0.0005:-0.0036:0.0011', '0.001:0.0046:0.0003', '0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002']['2:3:1', '2:-2:1']
['0.001:0.0046:0.0003', '0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0']['2:-2:1', '2:-1:2']
['0.0005:0.0111:0.0005', '0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005']['2:-1:2', '2:-3:2']
['0.0002:0.0047:0.0057', '0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012']['2:-3:2', '1:-2:2']
['0.004:-0.0048:0.0024', '0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013']['1:-2:2', '2:-3:2']
['0.0032:0.0051:0.0013', '0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033']['2:-3:2', '2:1:1']
['0.0:0.0033:0.0051', '0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026']['2:1:1', '2:1:1']
['0.0058:-0.001:0.0017', '0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063']['2:1:1', '2:-1:1']
['0.0041:0.0114:0.0015', '0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018']['2:-1:1', '2:2:1']
['0.0:-0.0018:0.0051', '0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015']['2:2:1', '1:-1:2']
['0.0009:0.0058:0.0063', '0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003']['1:-1:2', '2:3:2']
['0.0051:-0.0031:0.0005', '0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031']['2:3:2', '2:-3:1']
['0.0067:-0.003:0.0029', '0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023']['2:-3:1', '1:1:2']
['0.0002:-0.0078:0.0043', '0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004']['1:1:2', '2:3:1']
['0.0004:0.005:0.0011', '0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004']['2:3:1', '2:2:1']
['0.005:-0.004:0.0025', '0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018']['2:2:1', '2:-3:1']
['0.0013:0.0079:0.001', '0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018']['2:-3:1', '1:-3:1']
['0.0011:-0.0034:0.0024', '0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006']['1:-3:1', '2:2:1']
['0.0032:-0.0012:0.0043', '0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012']['2:2:1', '2:3:1']
['0.002:-0.006:0.0002', '0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039']['2:3:1', '1:2:1']
['0.0038:0.0036:0.0', '0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022']['1:2:1', '2:-2:2']
['0.0011:0.0028:0.005', '0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033']['2:-2:2', '1:1:1']
['0.002:0.0077:0.0012', '0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029']['1:1:1', '1:-3:1']
['0.0019:0.0013:0.0013', '0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014']['1:-3:1', '2:-1:2']
['0.0011:0.0062:0.0033', '0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008']['2:-1:2', '0:3:2']
['0.0047:0.0047:0.0026', '0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008']['0:3:2', '2:3:1']
['0.0016:-0.0027:0.0063', '0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004']['2:3:1', '1:3:1']
['0.0075:0.0047:0.0018', '0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037']['1:3:1', '0:-3:2']
['0.0005:-0.0066:0.0015', '0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086']['0:-3:2', '2:3:1']
['0.0009:-0.0024:0.003', '0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014']['2:3:1', '2:3:2']
['0.0022:0.0064:0.0031', '0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018']['2:3:2', '2:2:2']
['0.0053:-0.0007:0.0023', '0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018', '0.0015:0.0084:0.0003']['2:2:2', '0:-2:2']
['0.0033:-0.0037:0.004', '0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018', '0.0015:0.0084:0.0003', '0.002:0.0018:0.0006']['0:-2:2', '0:-3:2']
['0.0045:-0.0019:0.0004', '0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018', '0.0015:0.0084:0.0003', '0.002:0.0018:0.0006', '0.0044:-0.005:0.0009']['0:-3:2', '2:-3:2']
['0.0049:0.0009:0.0018', '0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018', '0.0015:0.0084:0.0003', '0.002:0.0018:0.0006', '0.0044:-0.005:0.0009', '0.0014:-0.0031:0.0011']['2:-3:2', '1:-3:1']
['0.0006:0.0065:0.0018', '0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018', '0.0015:0.0084:0.0003', '0.002:0.0018:0.0006', '0.0044:-0.005:0.0009', '0.0014:-0.0031:0.0011', '0.0017:0.0028:0.0002']['1:-3:1', '2:2:1']
['0.0018:0.0047:0.0006', '0.002:-0.0016:0.0012', '0.003:-0.0011:0.0039', '0.002:-0.0064:0.0022', '0.0007:-0.0025:0.0033', '0.0024:-0.0069:0.0029', '0.0022:0.0009:0.0014', '0.0041:0.0002:0.0008', '0.0019:-0.0009:0.0008', '0.0047:0.0024:0.0004', '0.0009:-0.001:0.0037', '0.0021:0.0089:0.0086', '0.0023:-0.0073:0.0014', '0.0008:0.0008:0.0018', '0.0015:0.0084:0.0003', '0.002:0.0018:0.0006', '0.0044:-0.005:0.0009', '0.0014:-0.0031:0.0011', '0.0017:0.0028:0.0002', '0.0015:0.007:0.0006']['2:2:1', '2:-1:1']
