['0.0035:0.0005:0.0021', '0.0085:0.0008:0.0041', '0.0003:0.0097:0.0017', '0.0002:-0.0094:0.0018', '0.0046:-0.0045:0.0046', '0.0047:-0.0011:0.0029', '0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047']['2:-3:2', '2:3:2']
['0.0085:0.0008:0.0041', '0.0003:0.0097:0.0017', '0.0002:-0.0094:0.0018', '0.0046:-0.0045:0.0046', '0.0047:-0.0011:0.0029', '0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014']['2:3:2', '2:3:2']
['0.0003:0.0097:0.0017', '0.0002:-0.0094:0.0018', '0.0046:-0.0045:0.0046', '0.0047:-0.0011:0.0029', '0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011']['2:3:2', '2:-3:1']
['0.0002:-0.0094:0.0018', '0.0046:-0.0045:0.0046', '0.0047:-0.0011:0.0029', '0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037']['2:-3:1', '2:-3:2']
['0.0046:-0.0045:0.0046', '0.0047:-0.0011:0.0029', '0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013']['2:-3:2', '2:3:2']
['0.0047:-0.0011:0.0029', '0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024']['2:3:2', '1:-3:2']
['0.0063:-0.0061:0.0007', '0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025']['1:-3:2', '2:-3:2']
['0.0115:0.0066:0.0018', '0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001']['2:-3:2', '2:3:2']
['0.0009:0.0107:0.0002', '0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059']['2:3:2', '2:3:1']
['0.0028:0.0062:0.0047', '0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108']['2:3:1', '2:3:2']
['0.0092:-0.0028:0.0014', '0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084']['2:3:2', '1:-3:2']
['0.0021:-0.0134:0.0011', '0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001']['1:-3:2', '2:-3:2']
['0.0065:-0.0059:0.0037', '0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101']['2:-3:2', '1:-3:2']
['0.0047:0.0036:0.0013', '0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022']['1:-3:2', '1:-3:2']
['0.0093:-0.015:0.0024', '0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019']['1:-3:2', '2:3:1']
['0.0204:0.0141:0.0025', '0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056']['2:3:1', '2:-3:1']
['0.005:-0.0169:0.001', '0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052']['2:-3:1', '2:3:2']
['0.028:0.0163:0.0059', '0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017']['2:3:2', '2:-3:1']
['0.0181:-0.0026:0.0108', '0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131']['2:-3:1', '1:-3:2']
['0.0048:0.0217:0.0084', '0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045']['1:-3:2', '1:-3:2']
['0.0088:0.0469:0.0001', '0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053']['1:-3:2', '2:1:2']
['0.0014:-0.0117:0.0101', '0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028']['2:1:2', '2:-3:2']
['0.0136:-0.0174:0.0022', '0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009']['2:-3:2', '2:-3:2']
['0.0061:0.04:0.0019', '0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088']['2:-3:2', '2:3:2']
['0.0052:0.031:0.0056', '0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135']['2:3:2', '2:3:2']
['0.0241:0.0377:0.0052', '0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121']['2:3:2', '2:3:1']
['0.0006:0.029:0.0017', '0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124']['2:3:1', '2:2:2']
['0.0212:-0.0024:0.0131', '0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022']['2:2:2', '2:1:2']
['0.0072:-0.0679:0.0045', '0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015']['2:1:2', '2:-3:2']
['0.0125:0.0103:0.0053', '0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092']['2:-3:2', '2:-2:2']
['0.0075:0.0403:0.0028', '0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115']['2:-2:2', '2:3:1']
['0.0081:-0.0627:0.0009', '0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044']['2:3:1', '1:3:2']
['0.0259:-0.0073:0.0088', '0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033']['1:3:2', '2:3:2']
['0.0112:0.0189:0.0135', '0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029']['2:3:2', '2:-3:2']
['0.0017:-0.01:0.0121', '0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018']['2:-3:2', '2:2:1']
['0.0082:-0.0046:0.0124', '0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013']['2:2:1', '1:3:1']
['0.0034:0.0145:0.0022', '0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136']['1:3:1', '1:3:2']
['0.0085:0.0268:0.0015', '0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012']['1:3:2', '2:-3:2']
['0.0095:0.0156:0.0092', '0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066']['2:-3:2', '0:3:2']
['0.0014:-0.0145:0.0115', '0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092']['0:3:2', '2:-3:1']
['0.0065:-0.0191:0.0044', '0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157']['2:-3:1', '1:3:2']
['0.0013:-0.0115:0.0033', '0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042']['1:3:2', '2:-3:2']
['0.0012:-0.0195:0.0029', '0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031']['2:-3:2', '2:-2:1']
['0.0059:0.0207:0.0018', '0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049']['2:-2:1', '2:1:2']
['0.0026:-0.0135:0.0013', '0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076']['2:1:2', '1:3:2']
['0.002:0.0055:0.0136', '0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017']['1:3:2', '2:3:2']
['0.0076:-0.0071:0.0012', '0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055']['2:3:2', '2:-3:2']
['0.0004:-0.0099:0.0066', '0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006']['2:-3:2', '2:-3:1']
['0.0012:-0.0065:0.0092', '0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027']['2:-3:1', '2:-3:2']
['0.0126:0.0007:0.0157', '0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043']['2:-3:2', '1:3:1']
['0.004:-0.023:0.0042', '0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011']['1:3:1', '2:-3:1']
['0.0089:-0.0064:0.0031', '0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007']['2:-3:1', '2:3:1']
['0.0092:0.0059:0.0049', '0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024']['2:3:1', '2:-3:2']
['0.007:0.0048:0.0076', '0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021']['2:-3:2', '1:-3:2']
['0.0075:0.0042:0.0017', '0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008']['1:-3:2', '0:-3:2']
['0.0067:0.0028:0.0055', '0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012']['0:-3:2', '2:3:1']
['0.0046:0.0013:0.006', '0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079']['2:3:1', '2:-3:2']
['0.0042:-0.011:0.0027', '0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063']['2:-3:2', '0:3:2']
['0.0061:-0.0033:0.0043', '0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023']['0:3:2', '2:3:2']
['0.0067:0.0078:0.0011', '0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019']['2:3:2', '2:1:2']
['0.0018:0.0088:0.007', '0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146']['2:1:2', '2:3:1']
['0.0048:0.0109:0.0024', '0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037']['2:3:1', '2:-3:2']
['0.004:-0.007:0.0021', '0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018']['2:-3:2', '2:-2:2']
['0.0082:0.002:0.0008', '0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034']['2:-2:2', '0:-3:2']
['0.0016:0.0286:0.0012', '0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099']['0:-3:2', '2:-3:2']
['0.0011:0.0146:0.0079', '0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026']['2:-3:2', '2:-3:2']
['0.0092:-0.0068:0.0063', '0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027']['2:-3:2', '2:-3:2']
['0.0002:0.0133:0.0023', '0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013']['2:-3:2', '2:2:2']
['0.0119:-0.018:0.0019', '0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024']['2:2:2', '2:-3:2']
['0.0018:0.006:0.0146', '0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016']['2:-3:2', '2:-3:2']
['0.0038:-0.0255:0.0037', '0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014']['2:-3:2', '2:3:1']
['0.0092:-0.0031:0.0018', '0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017']['2:3:1', '0:-3:2']
['0.0129:0.0002:0.0034', '0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017', '0.0048:-0.0134:0.0036']['0:-3:2', '1:-3:2']
['0.0012:0.0074:0.0099', '0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017', '0.0048:-0.0134:0.0036', '0.0005:-0.0052:0.0125']['1:-3:2', '1:3:2']
['0.0049:0.0081:0.0026', '0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017', '0.0048:-0.0134:0.0036', '0.0005:-0.0052:0.0125', '0.0003:-0.0118:0.0072']['1:3:2', '2:2:2']
['0.0057:-0.0079:0.0027', '0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017', '0.0048:-0.0134:0.0036', '0.0005:-0.0052:0.0125', '0.0003:-0.0118:0.0072', '0.0027:0.0052:0.001']['2:2:2', '1:-3:2']
['0.0051:-0.005:0.0013', '0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017', '0.0048:-0.0134:0.0036', '0.0005:-0.0052:0.0125', '0.0003:-0.0118:0.0072', '0.0027:0.0052:0.001', '0.0084:-0.0075:0.0025']['1:-3:2', '2:3:2']
['0.0048:-0.0125:0.0024', '0.0009:0.0133:0.0016', '0.0057:-0.0131:0.0014', '0.0032:0.012:0.0017', '0.0048:-0.0134:0.0036', '0.0005:-0.0052:0.0125', '0.0003:-0.0118:0.0072', '0.0027:0.0052:0.001', '0.0084:-0.0075:0.0025', '0.0003:0.0109:0.0027']['2:3:2', '1:3:1']
